tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,prediction,timestamp
4,816000,6,53,Empleado,2000000,800000,121391,749.0,10,10,0.0,-15481.392,36569.0,0.0,3,2,5,1640000.0,Creciente,0.9499295949935913,2026-07-23 12:52:33.249801
4,637202,6,46,Independiente,2100000,600000,95112,722.0,6,5,0.0,8606.689,4537.0,0.0,3,0,1,,,0.6710205078125,2026-07-23 12:52:33.249801
4,3403008,36,32,Empleado,2700000,600000,110901,790.0,8,7,0.0,156719.175,128775.0,0.0,6,1,0,2227320.0,Decreciente,0.8222879767417908,2026-07-23 12:52:33.249801
4,1980000,10,43,Independiente,5500000,800000,184170,750.0,8,8,0.0,17029.416,34968.0,0.0,3,3,1,850000.0,Creciente,0.6885231733322144,2026-07-23 12:52:33.249801
4,1161660,6,35,Independiente,2000000,200000,172530,816.0,6,2,0.0,829.216,51826.0,0.0,3,0,0,594531.0,Creciente,0.9332708716392517,2026-07-23 12:52:33.249801
4,5130602,12,40,Empleado,6000000,1600000,403082,831.0,11,2,0.0,28137.72,42440.0,0.0,7,0,1,916841.0,Creciente,0.9611353874206543,2026-07-23 12:52:33.249801
4,6614401,12,38,Independiente,2000000,1000000,520302,787.0,6,3,0.0,32495.424,26592.0,0.0,2,0,0,,,0.5729984045028687,2026-07-23 12:52:33.249801
9,1269002,8,45,Independiente,5000000,2000000,132124,843.0,8,1,0.0,198319.647,108907.0,,4,0,2,,,0.9708840250968933,2026-07-23 12:52:33.249801
4,668402,8,28,Empleado,2000000,100000,77286,724.0,8,8,0.0,24551.335,15335.0,0.0,1,0,7,1451277.0,Creciente,0.9281564354896545,2026-07-23 12:52:33.249801
9,1546134,10,51,Independiente,4000000,2000000,131136,753.0,8,0,0.0,157475.208,153186.0,,3,0,3,,,0.9448886513710022,2026-07-23 12:52:33.249801
4,1569481,12,39,Empleado,2000000,600000,108992,735.0,10,13,0.0,19600.2,21778.0,0.0,5,0,1,1061657.0,Estable,0.24553054571151733,2026-07-23 12:52:33.249801
4,540000,6,55,Empleado,2200000,1000000,80066,836.0,5,3,0.0,-7615.2,25050.0,0.0,4,0,1,1648756.0,Creciente,0.9239829182624817,2026-07-23 12:52:33.249801
9,1055187,10,66,Independiente,6000000,4000000,89590,828.0,12,7,0.0,-20554.776,169322.0,0.0,9,1,0,923771.0,Creciente,0.9339162111282349,2026-07-23 12:52:33.249801
9,1978664,10,33,Empleado,1350000,700000,167557,968.0,5,1,470.0,1207.336,1108.0,470.0,0,1,2,,,0.7871339917182922,2026-07-23 12:52:33.249801
9,26208021,10,123,Empleado,119728880,7630074,2525162,0.0,0,0,,0.0,,,0,0,0,,,0.8571754693984985,2026-07-23 12:52:33.249801
4,1928861,12,22,Empleado,1500000,700000,152929,760.0,6,11,0.0,4111.425,6091.0,0.0,4,1,0,1040909.0,Creciente,0.9004278182983398,2026-07-23 12:52:33.249801
4,4270560,36,39,Empleado,11588000,5055000,157015,774.0,9,5,0.0,29673.667,130721.0,0.0,9,0,0,11004988.0,Creciente,0.9484736323356628,2026-07-23 12:52:33.249801
9,1267478,10,39,Empleado,1210000,459000,108180,855.0,8,2,0.0,-529.477,2197.0,0.0,5,0,0,1210000.0,Estable,0.9759942293167114,2026-07-23 12:52:33.249801
4,1200001,6,40,Empleado,5000000,2500000,166667,781.0,10,8,0.0,102177.68,95315.0,0.0,5,0,1,4500000.0,Decreciente,0.9134609699249268,2026-07-23 12:52:33.249801
9,780644,11,37,Empleado,2000000,1000000,60736,841.0,5,3,0.0,112148.698,10591.0,0.0,3,0,2,2307802.0,Creciente,0.9697080850601196,2026-07-23 12:52:33.249801
4,2622481,6,35,Empleado,4500000,1900000,389244,819.0,7,7,0.0,12442.95,8775.0,0.0,4,0,1,1990000.0,Estable,0.8449561595916748,2026-07-23 12:52:33.249801
9,6239233,10,26,Independiente,5000000,3000000,532520,770.0,8,4,0.0,167902.518,49829.0,0.0,4,0,3,,,0.8154392838478088,2026-07-23 12:52:33.249801
4,3075360,12,46,Empleado,1800000,600000,213567,929.0,5,1,0.0,10834.663,834.0,0.0,0,0,2,,,0.9593529105186462,2026-07-23 12:52:33.249801
4,732000,6,54,Independiente,1500000,400000,109091,852.0,4,3,0.0,291.084,1146.0,0.0,1,0,2,,,0.9338850975036621,2026-07-23 12:52:33.249801
4,1870440,6,23,Empleado,1800000,600000,278080,738.0,6,11,0.0,-55.632,732.0,0.0,0,0,5,941789.0,Creciente,0.7210313081741333,2026-07-23 12:52:33.249801
4,2520001,6,38,Empleado,3500000,1200000,374884,735.0,8,3,0.0,12928.56,20920.0,0.0,4,0,1,1927131.0,Creciente,0.860934317111969,2026-07-23 12:52:33.249801
4,3499999,12,56,Empleado,5000000,4000000,273718,824.0,4,4,0.0,-6599.496,19878.0,0.0,2,0,0,,,0.9364264011383057,2026-07-23 12:52:33.249801
9,6287521,12,31,Empleado,6000000,1000000,436633,752.0,5,5,0.0,10675.926,11226.0,0.0,4,0,0,1666667.0,Decreciente,0.0866248831152916,2026-07-23 12:52:33.249801
4,2065080,6,45,Independiente,3000000,500000,307744,797.0,2,3,0.0,-323.741,1549.0,0.0,1,0,0,928853.0,Creciente,0.8564029932022095,2026-07-23 12:52:33.249801
4,3209402,6,33,Empleado,15000000,3800000,476358,717.0,11,5,0.0,30840.75,38075.0,0.0,5,0,1,3357615.0,Creciente,0.5803134441375732,2026-07-23 12:52:33.249801
4,2137800,12,35,Empleado,4100000,1500000,167397,773.0,7,1,0.0,47942.466,96414.0,0.0,2,3,1,2140000.0,Estable,0.9931849837303162,2026-07-23 12:52:33.249801
4,2818081,12,62,Empleado,2390000,349000,226199,812.0,2,3,0.0,3093.885,2955.0,0.0,1,0,0,3883858.0,Creciente,0.9561485648155212,2026-07-23 12:52:33.249801
9,821789,9,49,Independiente,5000000,3000000,77042,750.0,7,4,0.0,10793.916,6998.0,0.0,3,1,1,954263.0,Creciente,0.9294915199279785,2026-07-23 12:52:33.249801
4,835080,6,33,Empleado,1200000,200000,124032,725.0,4,7,0.0,-49.504,364.0,0.0,1,0,3,1142204.0,Creciente,0.9618450999259949,2026-07-23 12:52:33.249801
9,2434248,11,38,Independiente,2000000,1000000,191668,687.0,9,9,0.0,4246.605,3795.0,0.0,2,0,5,908526.0,Estable,0.7781815528869629,2026-07-23 12:52:33.249801
4,1771929,8,55,Independiente,1000000,500000,201382,752.0,9,7,0.0,8622.96,4636.0,0.0,1,0,7,,,0.4734207093715668,2026-07-23 12:52:33.249801
9,1604400,2,47,Independiente,5000000,2000000,632882,745.0,8,2,0.0,807.849,89123.0,0.0,5,0,2,767614.0,Creciente,0.8045283555984497,2026-07-23 12:52:33.249801
4,2232000,12,69,Independiente,6500000,2000000,175356,838.0,8,7,0.0,-3306.78,165339.0,0.0,5,0,2,626011.0,Creciente,0.9184896349906921,2026-07-23 12:52:33.249801
4,7103640,24,28,Empleado,3000000,100000,246654,754.0,5,9,0.0,-4023.979,20221.0,0.0,2,0,1,1741530.0,Creciente,0.19566653668880463,2026-07-23 12:52:33.249801
4,1451881,6,31,Empleado,1800000,450000,215791,762.0,1,11,0.0,432.216,667.0,0.0,0,0,1,947729.0,Creciente,0.44421839714050293,2026-07-23 12:52:33.249801
4,511201,6,22,Empleado,908526,564000,76559,707.0,6,8,0.0,4006.912,5824.0,0.0,3,0,2,809634.0,Decreciente,0.3507470190525055,2026-07-23 12:52:33.249801
4,1224000,6,53,Empleado,2343000,410000,188165,833.0,7,7,0.0,32.984,1736.0,0.0,1,0,4,33334.0,Estable,0.9524122476577759,2026-07-23 12:52:33.249801
4,1871641,6,36,Empleado,3000000,1100000,279372,800.0,3,2,0.0,6406.4,7280.0,0.0,2,0,0,2022222.0,Estable,0.8877432346343994,2026-07-23 12:52:33.249801
4,3111066,18,68,Independiente,2238000,0,187864,796.0,1,1,0.0,0.0,0.0,0.0,0,0,1,1000000.0,Estable,0.8297051787376404,2026-07-23 12:52:33.249801
4,2390160,6,58,Independiente,2200000,500000,356769,851.0,1,2,0.0,0.0,0.0,0.0,1,0,0,,,0.33067893981933594,2026-07-23 12:52:33.249801
4,1188000,24,26,Empleado,1670000,463000,57591,732.0,2,2,0.0,-800.604,2268.0,0.0,1,0,1,,,0.8357380628585815,2026-07-23 12:52:33.249801
4,2771879,6,31,Empleado,1990000,992000,417261,778.0,7,3,0.0,5972.56,54296.0,0.0,2,1,3,1638802.0,Creciente,0.8944962024688721,2026-07-23 12:52:33.249801
4,1200002,6,26,Empleado,1850000,700000,178104,765.0,12,3,0.0,20558.607,13103.0,0.0,2,0,10,1753545.0,Creciente,0.8627959489822388,2026-07-23 12:52:33.249801
4,1109881,12,43,Empleado,4000000,1000000,77075,859.0,3,5,0.0,28686.249,24331.0,0.0,2,0,0,4685478.0,Creciente,0.962235689163208,2026-07-23 12:52:33.249801
4,2513700,6,60,Empleado,2300000,300000,373353,845.0,3,2,0.0,17325.975,45475.0,0.0,1,1,1,2434027.0,Creciente,0.9575367569923401,2026-07-23 12:53:30.874512
9,4435316,11,39,Empleado,4300000,942000,356060,854.0,7,4,0.0,-1081.518,3021.0,0.0,2,0,1,3078209.0,Creciente,0.9856379628181458,2026-07-23 12:53:30.874512
9,1604401,2,59,Empleado,5000000,2000000,633067,781.0,6,4,0.0,100629.72,94488.0,0.0,3,0,2,954263.0,Creciente,0.8289170861244202,2026-07-23 12:53:30.874512
9,4589199,10,59,Independiente,2100000,0,402630,788.0,2,3,0.0,11.175,15.0,0.0,0,0,0,983368.0,Creciente,0.7591187953948975,2026-07-23 12:53:30.874512
4,2267880,12,61,Independiente,3000000,500000,178470,781.0,2,2,0.0,-694.353,4367.0,0.0,1,0,1,939017.0,Creciente,0.9417260885238647,2026-07-23 12:53:30.874512
4,1823880,6,53,Empleado,3000000,1000000,253317,768.0,4,10,0.0,-6407.389,17749.0,0.0,1,0,2,964791.0,Creciente,0.9550991058349609,2026-07-23 12:53:30.874512
9,4387180,10,54,Empleado,9140000,1990000,388891,862.0,8,5,0.0,110644.363,87053.0,0.0,6,0,1,1083333.0,Estable,0.7525059580802917,2026-07-23 12:53:30.874512
4,1953601,6,46,Independiente,35000000,6000000,291622,833.0,14,4,0.0,594491.973,509419.0,0.0,11,0,1,954263.0,Creciente,0.9043871760368347,2026-07-23 12:53:30.874512
4,1727761,6,52,Empleado,1900000,400000,258756,782.0,1,8,0.0,367.324,262.0,0.0,0,0,1,1086951.0,Creciente,0.8851128816604614,2026-07-23 12:53:30.874512
4,1080001,6,53,Empleado,1000000,622000,162348,813.0,5,7,0.0,8649.18,12645.0,0.0,2,0,1,958420.0,Creciente,0.9373751878738403,2026-07-23 12:53:30.874512
9,1042687,10,35,Empleado,4630000,1271000,90396,793.0,5,10,0.0,6756.228,3541.0,0.0,4,0,1,,,0.44413673877716064,2026-07-23 12:53:30.874512
9,1882201,5,24,Empleado,4000000,2000000,305083,703.0,11,3,0.0,78654.857,85259.0,0.0,2,0,7,,,0.7011793851852417,2026-07-23 12:53:30.874512
4,2778361,12,63,Independiente,1800000,500000,218262,903.0,6,0,0.0,5602.459,8713.0,0.0,4,0,1,,,0.9747540950775146,2026-07-23 12:53:30.874512
9,1772555,9,48,Empleado,1500000,700000,165700,807.0,8,1,0.0,1491.348,1178.0,0.0,6,0,1,30285.0,Creciente,0.9248005747795105,2026-07-23 12:53:30.874512
4,959995,24,25,Empleado,1300000,400000,43248,762.0,1,1,0.0,4134.4,3800.0,0.0,1,0,0,941789.0,Creciente,0.7599189281463623,2026-07-23 12:53:30.874512
4,1645081,12,43,Empleado,1900000,150000,114242,758.0,1,6,0.0,0.0,0.0,0.0,0,0,0,681394.0,Decreciente,0.5252347588539124,2026-07-23 12:53:30.874512
4,540002,6,36,Empleado,2600000,450000,80278,716.0,5,4,0.0,94567.44,59664.0,0.0,3,0,0,737660.0,Creciente,0.6151012182235718,2026-07-23 12:53:30.874512
4,1632000,12,41,Empleado,2000000,1500000,128588,802.0,3,5,0.0,356.406,1146.0,0.0,2,0,0,,,0.888516902923584,2026-07-23 12:53:30.874512
4,1440001,6,59,Empleado,12000000,3000000,215660,745.0,9,5,0.0,22699.9,21415.0,0.0,4,0,3,16811288.0,Creciente,0.8809260725975037,2026-07-23 12:53:30.874512
9,3564528,9,65,Independiente,3000000,2000000,333693,829.0,2,2,0.0,125229.111,63343.0,0.0,1,1,0,991684.0,Estable,0.9584787487983704,2026-07-23 12:53:30.874512
9,2274708,9,65,Empleado,2000000,1000000,213252,837.0,3,3,0.0,-4096.768,19696.0,0.0,0,2,0,3710985.0,Creciente,0.9556249976158142,2026-07-23 12:53:30.874512
9,1269000,4,32,Independiente,4000000,2000000,254887,805.0,9,4,0.0,19758.816,86199.0,0.0,5,0,3,835593.0,Decreciente,0.5853707790374756,2026-07-23 12:53:30.874512
9,3361226,9,33,Independiente,1600000,800000,314962,820.0,5,3,0.0,-69333.636,204524.0,0.0,4,0,0,,,0.8993244767189026,2026-07-23 12:53:30.874512
4,2021762,12,37,Empleado,2500000,800000,140400,764.0,5,5,0.0,321281.024,35731.0,0.0,4,0,0,2829329.0,Creciente,0.9753772020339966,2026-07-23 12:53:30.874512
4,1712500,12,41,Independiente,4000000,3000000,134764,758.0,7,9,0.0,1095.504,18957.0,0.0,4,0,1,294430.0,Decreciente,0.858696699142456,2026-07-23 12:53:30.874512
4,1072561,6,27,Empleado,2500000,400000,148967,737.0,4,2,0.0,25638.858,18081.0,0.0,3,0,0,1466666.0,Creciente,0.8978882431983948,2026-07-23 12:53:30.874512
4,5438401,12,58,Independiente,5000000,2500000,428018,795.0,8,2,0.0,66411.75,58746.0,0.0,6,0,1,1000000.0,Estable,0.9501594305038452,2026-07-23 12:53:30.874512
9,2007816,10,40,Independiente,877803,228000,172715,774.0,8,5,0.0,10544.81,12065.0,0.0,4,0,3,1066006.0,Creciente,0.9619286060333252,2026-07-23 12:53:30.874512
4,1667881,6,21,Empleado,2700000,700000,247951,710.0,7,8,0.0,54873.104,30764.0,0.0,1,0,5,1575892.0,Creciente,0.7962700128555298,2026-07-23 12:53:30.874512
9,1784658,7,64,Empleado,3200000,2500000,210192,922.0,8,0,0.0,8513.904,25339.0,0.0,5,0,0,,,0.9603200554847717,2026-07-23 12:53:30.874512
4,2605681,24,32,Empleado,1800000,560000,113473,834.0,4,8,0.0,2886.976,5056.0,0.0,1,0,3,1361785.0,Decreciente,0.8477640748023987,2026-07-23 12:53:30.874512
4,6960002,12,48,Empleado,6000000,3000000,544309,840.0,6,11,0.0,173161.732,25169.0,0.0,5,0,0,917673.0,Creciente,0.9704288244247437,2026-07-23 12:53:30.874512
4,2121240,6,59,Empleado,6970000,3308000,319286,827.0,8,4,0.0,977.182,15761.0,0.0,3,2,2,1687727.0,Creciente,0.8936143517494202,2026-07-23 12:53:30.874512
9,811380,9,31,Empleado,4000000,2500000,75848,770.0,1,2,0.0,6852.09,14610.0,0.0,1,0,0,,,0.7672717571258545,2026-07-23 12:53:30.874512
4,779881,24,65,Independiente,1500000,350000,34172,811.0,4,1,0.0,3508.6,2648.0,0.0,0,0,1,,,0.8911882638931274,2026-07-23 12:53:30.874512
4,1467482,24,63,Empleado,2000000,420000,64497,801.0,4,3,0.0,52634.6,29570.0,0.0,2,0,2,916148.0,Creciente,0.8281188011169434,2026-07-23 12:53:30.874512
4,4691281,10,28,Empleado,4300000,1800000,434572,755.0,7,2,0.0,21439.839,18309.0,0.0,6,0,0,4751953.0,Creciente,0.8879479169845581,2026-07-23 12:53:30.874512
4,652680,12,26,Empleado,2000000,600000,51341,731.0,7,8,0.0,-1490.016,8466.0,0.0,4,0,0,2863110.0,Creciente,0.8432581424713135,2026-07-23 12:53:30.874512
4,4276800,18,51,Independiente,5000000,2500000,236289,805.0,9,6,0.0,47451.366,122931.0,0.0,7,0,0,913677.0,Creciente,0.893997848033905,2026-07-23 12:53:30.874512
9,1906079,10,29,Empleado,1750000,0,166320,805.0,1,2,0.0,0.0,0.0,0.0,0,0,0,2500000.0,Creciente,0.2651750147342682,2026-07-23 12:53:30.874512
4,1997682,6,45,Independiente,4000000,1600000,297718,764.0,3,5,0.0,54969.488,40688.0,0.0,1,1,1,,,0.7553716897964478,2026-07-23 12:53:30.874512
4,2079566,12,64,Empleado,2500000,600000,164861,766.0,4,3,0.0,-4966.983,33789.0,0.0,4,0,0,939017.0,Creciente,0.9696910381317139,2026-07-23 12:53:30.874512
4,2536724,12,40,Empleado,2911000,1044000,209591,785.0,3,6,0.0,17271.388,8653.0,0.0,3,0,0,1280597.0,Decreciente,0.9534130096435547,2026-07-23 12:53:30.874512
4,935882,6,30,Empleado,1409000,160000,140867,764.0,2,2,0.0,490.5,250.0,0.0,0,0,2,1409000.0,Estable,0.912568986415863,2026-07-23 12:53:30.874512
4,953480,6,60,Independiente,1000000,200000,142322,862.0,3,1,0.0,3227.943,6443.0,0.0,0,1,1,,,0.9327136278152466,2026-07-23 12:53:30.874512
9,5709532,10,60,Independiente,5000000,3000000,486291,874.0,4,3,0.0,106886.556,58586.0,0.0,2,0,1,1300000.0,Estable,0.900672972202301,2026-07-23 12:53:30.874512
4,540001,6,53,Empleado,1560000,0,80259,809.0,8,2,0.0,1181.348,868.0,0.0,4,0,3,1056583.0,Creciente,0.9759184718132019,2026-07-23 12:53:30.874512
4,1105920,8,57,Empleado,1800000,500000,125266,748.0,7,4,0.0,1088.304,2296.0,0.0,2,0,1,,,0.9321111440658569,2026-07-23 12:53:30.874512
4,778560,6,29,Empleado,1435000,184000,117199,774.0,5,4,0.0,409.584,1288.0,0.0,2,0,1,1324743.0,Creciente,0.966457188129425,2026-07-23 12:53:30.874512
9,6239233,10,26,Independiente,5000000,3000000,532520,770.0,8,4,0.0,167902.518,49829.0,0.0,4,0,3,,,0.8154392838478088,2026-07-23 12:53:30.874512
4,2856360,6,27,Empleado,5780000,1932000,427779,787.0,3,12,0.0,-1140.19,60010.0,0.0,1,1,0,3408056.0,Creciente,0.6762731075286865,2026-07-23 12:53:30.874512
4,650400,10,31,Empleado,1000000,328000,60964,719.0,8,1,0.0,-5997.84,9609.0,0.0,2,2,2,952199.0,Creciente,0.9680891036987305,2026-07-23 12:53:30.874512
4,2340001,24,61,Empleado,26000000,3000000,105449,885.0,5,2,0.0,109323.26,199495.0,0.0,4,0,0,,,0.9380850791931152,2026-07-23 12:53:30.874512
4,1554871,6,52,Independiente,2930000,563000,237998,713.0,8,12,0.0,-5683.314,20818.0,0.0,3,0,2,,,0.626684308052063,2026-07-23 12:53:30.874512
4,11040001,6,52,Independiente,15000000,5000000,1635622,833.0,9,6,0.0,197557.435,238186.0,0.0,6,0,0,2200000.0,Estable,0.984742283821106,2026-07-23 12:53:30.874512
4,1200000,6,42,Empleado,2500000,1000000,178164,756.0,5,6,0.0,-21034.541,90277.0,0.0,2,0,3,2478457.0,Creciente,0.9320139288902283,2026-07-23 12:53:30.874512
9,3625079,9,49,Empleado,4000000,2000000,338065,861.0,12,4,0.0,1646.172,8314.0,0.0,11,0,0,6029697.0,Decreciente,0.8521144390106201,2026-07-23 12:53:30.874512
4,5990400,12,36,Empleado,1200000,500000,471411,762.0,3,7,0.0,2853.652,16591.0,0.0,1,0,2,933473.0,Creciente,0.7706146836280823,2026-07-23 12:53:30.874512
4,1617841,24,67,Empleado,1750000,153000,78325,783.0,2,2,0.0,8959.374,7866.0,0.0,1,0,1,992377.0,Creciente,0.8165100812911987,2026-07-23 12:53:30.874512
9,2926887,9,27,Independiente,6000000,2500000,274393,802.0,2,6,0.0,204438.113,0.0,0.0,0,1,0,2138889.0,Decreciente,0.7630814909934998,2026-07-23 12:53:30.874512
4,2569537,6,39,Empleado,1590000,546000,393309,722.0,8,6,0.0,18454.686,16869.0,0.0,1,0,6,1491577.0,Creciente,0.7395604848861694,2026-07-23 12:53:30.874512
4,2376000,12,28,Empleado,1740000,203000,196784,810.0,5,3,0.0,-340.046,3178.0,0.0,1,0,2,2730689.0,Decreciente,0.9437724351882935,2026-07-23 12:53:30.874512
9,1186801,10,46,Empleado,3800000,800000,100817,805.0,17,4,0.0,312277.658,197793.0,0.0,7,2,5,1817052.0,Estable,0.9559577107429504,2026-07-23 12:53:30.874512
4,1226123,8,67,Independiente,3000000,1200000,139351,763.0,10,7,0.0,-4187.7,16147.0,0.0,0,2,6,,,0.8181073069572449,2026-07-23 12:53:30.874512
9,2098540,10,39,Independiente,1500000,700000,178269,861.0,2,2,0.0,-961.632,2268.0,0.0,1,0,1,,,0.7020183801651001,2026-07-23 12:53:30.874512
4,636000,6,30,Empleado,2200000,1000000,94226,719.0,8,5,0.0,-5565.88,13880.0,0.0,5,0,0,1676656.0,Decreciente,0.8621023893356323,2026-07-23 12:53:30.874512
4,839882,6,48,Empleado,1170000,600000,116650,770.0,2,1,0.0,163.78,95.0,0.0,0,0,2,,,0.9803279042243958,2026-07-23 12:53:30.874512
4,1847759,20,22,Empleado,2250000,340000,100649,774.0,4,4,0.0,-548.212,2797.0,0.0,2,0,0,1000000.0,Creciente,0.7743029594421387,2026-07-23 12:53:30.874512
4,1686061,10,31,Empleado,5000000,2000000,156021,772.0,4,4,0.0,43592.913,47957.0,0.0,1,0,1,939017.0,Creciente,0.8733948469161987,2026-07-23 12:53:30.874512
4,6430683,12,42,Empleado,8000000,4000000,446575,834.0,4,2,0.0,28596.38,94690.0,0.0,2,0,1,9277316.0,Creciente,0.954167902469635,2026-07-23 12:53:30.874512
4,5076722,12,35,Empleado,7500000,4000000,352550,840.0,4,1,0.0,29626.088,35102.0,0.0,2,0,0,413884.0,Creciente,0.9478145241737366,2026-07-23 12:53:30.874512
4,2485800,12,65,Empleado,1700000,500000,195295,778.0,4,0,0.0,-3595.935,6891.0,0.0,4,0,0,876673.0,Creciente,0.9741047024726868,2026-07-23 12:53:30.874512
4,948000,8,22,Empleado,1600000,0,109288,707.0,3,5,0.0,-4.154,62.0,0.0,0,0,2,1272381.0,Creciente,0.7387713193893433,2026-07-23 12:53:30.874512
9,1208690,10,37,Independiente,7500000,3000000,102515,704.0,16,4,0.0,34875.248,70313.0,0.0,14,0,0,5636471.0,Creciente,0.17350517213344574,2026-07-23 12:53:30.874512
4,2358001,6,35,Empleado,4150000,953000,356602,782.0,6,3,0.0,22178.98,15619.0,0.0,1,0,4,1288484.0,Creciente,0.8754293918609619,2026-07-23 12:53:30.874512
4,1449000,12,43,Independiente,5000000,2000000,113840,812.0,2,5,0.0,501.347,1309.0,0.0,1,0,0,,,0.8480612635612488,2026-07-23 12:53:30.874512
9,3428887,10,60,Independiente,3022200,1522000,290822,769.0,11,7,0.0,-13072.602,304014.0,0.0,10,0,1,4980000.0,Estable,0.9030188322067261,2026-07-23 12:53:30.874512
4,2273641,6,39,Independiente,4588000,651000,343405,840.0,5,3,0.0,0.0,0.0,0.0,2,0,0,977131.0,Creciente,0.9798613786697388,2026-07-23 12:53:30.874512
4,6927600,18,41,Empleado,7000000,0,384394,740.0,2,5,0.0,-546.096,1101.0,0.0,1,0,1,1052777.0,Creciente,0.15750937163829803,2026-07-23 12:53:30.874512
4,1800000,6,26,Empleado,10000000,3000000,267227,746.0,3,6,0.0,0.0,0.0,0.0,0,0,0,1930618.0,Creciente,0.23955802619457245,2026-07-23 12:53:30.874512
4,2311201,6,26,Empleado,893164,2284000,346134,696.0,8,9,0.0,7675.144,10046.0,0.0,3,0,2,1660746.0,Creciente,0.710952639579773,2026-07-23 12:53:30.874512
4,2280001,12,54,Empleado,3500000,300000,178978,793.0,6,3,0.0,34354.926,45488.0,0.0,3,0,0,1894100.0,Creciente,0.958228349685669,2026-07-23 12:53:30.874512
4,983406,12,36,Independiente,2390000,474000,80140,748.0,5,8,0.0,8693.896,7418.0,0.0,1,0,2,921363.0,Decreciente,0.7947102189064026,2026-07-23 12:53:30.874512
4,924002,6,48,Empleado,3000000,1000000,137457,806.0,4,3,0.0,97568.21,54934.0,0.0,2,2,0,1638864.0,Decreciente,0.9755350947380066,2026-07-23 12:53:30.874512
4,3120602,12,63,Independiente,4000000,1000000,245168,780.0,11,2,0.0,105309.211,60767.0,0.0,9,0,2,,,0.9649985432624817,2026-07-23 12:53:30.874512
9,2159980,10,27,Independiente,2800000,1000000,183199,692.0,3,3,0.0,4278.054,3669.0,0.0,2,0,1,,,0.7604320049285889,2026-07-23 12:53:30.874512
4,1848000,6,38,Empleado,2040000,958000,278466,828.0,5,2,0.0,-28829.304,59688.0,0.0,3,0,0,,,0.9695097804069519,2026-07-23 12:53:30.874512
4,2268001,10,27,Independiente,6000000,200000,209637,754.0,2,5,0.0,2742.564,3476.0,0.0,1,0,0,3000000.0,Estable,0.7879087924957275,2026-07-23 12:53:30.874512
4,1679882,6,30,Empleado,1600000,289000,253725,730.0,4,2,0.0,6944.14,3598.0,0.0,2,0,0,977131.0,Creciente,0.9503241181373596,2026-07-23 12:53:30.874512
4,1152000,10,42,Empleado,2500000,800000,106602,751.0,5,1,0.0,1147.289,10153.0,0.0,1,0,2,924166.0,Creciente,0.94459468126297,2026-07-23 12:53:30.874512
4,3446641,6,41,Empleado,2330000,106000,521239,799.0,2,5,0.0,0.0,0.0,0.0,0,0,1,908526.0,Creciente,0.7743420600891113,2026-07-23 12:53:30.874512
4,866280,6,40,Empleado,6000000,1800000,120317,837.0,11,9,0.0,-20387.819,69583.0,0.0,5,0,2,,,0.966744601726532,2026-07-23 12:53:30.874512
9,1269002,8,45,Independiente,5000000,2000000,132124,843.0,8,1,0.0,198319.647,108907.0,,4,0,2,,,0.9708840250968933,2026-07-23 12:53:30.874512
4,12257597,36,36,Empleado,5300000,0,399464,799.0,6,3,0.0,69940.692,56724.0,0.0,5,0,1,4021717.0,Creciente,0.9041107296943665,2026-07-23 12:53:30.874512
4,1242001,12,34,Empleado,1800000,200000,97496,778.0,1,3,0.0,376.87,446.0,0.0,1,0,0,1668302.0,Creciente,0.3157940208911896,2026-07-23 12:53:30.874512
4,1514040,12,48,Empleado,2500000,600000,105142,862.0,5,2,0.0,24319.062,19029.0,0.0,3,0,2,1509012.0,Decreciente,0.9794384241104126,2026-07-23 12:53:30.874512
4,1731481,6,51,Empleado,1840000,350000,240483,845.0,0,2,0.0,0.0,,,0,0,0,1662459.0,Creciente,0.43325603008270264,2026-07-23 12:53:30.874512
4,2740800,6,63,Empleado,4000000,1500000,405968,800.0,7,3,0.0,-57500.28,141976.0,0.0,4,0,1,4391235.0,Creciente,0.885377824306488,2026-07-23 12:53:30.874512
